year,incident_hour,city,offense_category_name,criminal_act_name,location_area
2023,15,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,15,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,12,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,8,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,17,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,17,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,21,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,11,West Hartford,Drug/Narcotic Offenses,Using/Consuming,Department/Discount Store
2023,11,West Hartford,Drug/Narcotic Offenses,Using/Consuming,Department/Discount Store
2023,11,West Hartford,Drug/Narcotic Offenses,Using/Consuming,Air/Bus/Train Terminal
2023,13,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,13,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,9,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,15,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Grocery/Supermarket
2023,20,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,21,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Service/Gas Station
2023,21,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Service/Gas Station
2023,12,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Shopping Mall
2023,10,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,6,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,6,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2023,15,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,22,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,22,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,22,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,22,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,22,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,13,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Grocery/Supermarket
2023,17,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2023,17,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2023,12,West Hartford,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,12,West Hartford,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Hotel/Motel/Etc.
2023,18,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2023,18,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,11,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,11,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,22,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,5,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,19,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Drug Store/Doctor's Office/Hospital
2023,20,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Drug Store/Doctor's Office/Hospital
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,19,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,0,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,6,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,22,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,11,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,10,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,19,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,18,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,20,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,10,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Specialty Store
2023,10,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Specialty Store
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,10,West Haven,Drug/Narcotic Offenses,Cultivating/Manufacturing/Publishing,Residence/Home
2023,13,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,19,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,20,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,16,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,19,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,22,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,22,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,10,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,14,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,23,West Haven,Drug/Narcotic Offenses,Buying/Receiving,Bar/Nightclub
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,8,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,22,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,23,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,23,West Haven,Drug/Narcotic Offenses,Buying/Receiving,Bar/Nightclub
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,21,West Haven,Drug/Narcotic Offenses,Buying/Receiving,Parking/Drop Lot/Garage
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,11,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,18,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,1,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,13,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,21,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,10,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,14,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,11,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Parking/Drop Lot/Garage
2023,11,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2023,18,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,21,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,13,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,13,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,18,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,16,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Hotel/Motel/Etc.
2023,19,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,12,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,16,West Haven,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,16,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,23,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,8,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,7,West Haven,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,7,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,7,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,13,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,13,West Haven,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,13,Westport,Drug/Narcotic Offenses,Possessing/Concealing,Drug Store/Doctor's Office/Hospital
2023,16,Westport,Drug/Narcotic Offenses,Distributing/Selling,Specialty Store
2023,11,Westport,Drug/Narcotic Offenses,Distributing/Selling,Commercial/Office Building
2023,16,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,18,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Department/Discount Store
2023,12,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,9,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,School-Elementary/Secondary
2023,11,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,11,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,11,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,1,Wethersfield,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,1,Wethersfield,Drug/Narcotic Offenses,Using/Consuming,Parking/Drop Lot/Garage
2023,9,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,14,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,5,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Hotel/Motel/Etc.
2023,12,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Grocery/Supermarket
2023,0,Wethersfield,Drug/Narcotic Offenses,Distributing/Selling,Hotel/Motel/Etc.
2023,3,Wethersfield,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,1,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Service/Gas Station
2023,14,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,0,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,9,Wethersfield,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,12,Wilton,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,12,Wilton,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,12,Wilton,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,9,Wilton,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,22,Wilton,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,22,Wilton,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,22,Wilton,Drug/Narcotic Offenses,Transporting/Transmitting/Importing,Highway/Road/Alley/Street/Sidewalk
2023,5,Wilton,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,Wilton,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,7,Wilton,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,21,Wilton,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,19,Winchester,Drug/Narcotic Offenses,Possessing/Concealing,Shelter-Mission/Homeless
2023,17,Willimantic,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,10,Willimantic,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,Willimantic,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,20,Willimantic,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,20,Willimantic,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,8,Willimantic,Drug/Narcotic Offenses,Using/Consuming,Residence/Home
2023,20,Willimantic,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,17,Willimantic,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,22,Willimantic,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
