yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
22232023,2223,2023,CT0019000,CT0019000,,N,N,,I,CENTRAL CONNECTICUT ST U,CENTRAL CONN STATE UNIVERSITY NEW BRITAIN,Central Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,16,3,19,4,5,9,0,0,1998-01-01,1998-05-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22242023,2224,2023,CT0019100,CT0019100,,N,N,,I,EASTERN CONNECTICUT ST U,EASTERN CONN STATE UNIVERSITY PD WILLIMANTIC,Eastern Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,9,18,6,3,9,0,0,1998-01-01,2005-10-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
22262023,2226,2023,CT0019300,CT0019300,,N,N,,I,WESTERN CONNECTICUT ST U,WESTERN CONNECTICUT STATE COLLEGE PD DANBURY,Western Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,2,12,1,2,3,0,0,1998-01-01,1999-10-01,2020-11-01,2020-02-01,2020-11-01,2020-11-01,N,WESTERN CONNECTICUT PLANNING REGION,"Bridgeport-Stamford-Danbury, CT",Y,Y,Y
22272023,2227,2023,CT0019400,CT0019400,,N,N,,I,SO CONN STATE UNIVERSITY,SOUTHERN CONNECTICUT STATE UNIV PD NEW HAVEN,Southern Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,15,3,18,5,3,8,0,0,1998-01-01,1999-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
22292023,2229,2023,CT0020000,CT0020000,,N,N,,I,STATE CAPITOL POLICE,CAPITOL POLICE,State Capitol Police,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other State Agency,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,27,9,36,3,2,5,0,0,1998-01-01,1998-03-01,2021-01-01,2020-04-01,2021-01-01,2021-01-01,N,CAPITOL PLANNING REGION,"Hartford-West Hartford-East Hartford, CT",Y,Y,Y
22372023,2237,2023,CT00A5900,CT00A5900,,N,N,,I,GROTON TOWN,GROTON TOWN PD,Groton Town,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,27582,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,59,7,66,9,10,19,2.5,3.1,1998-01-01,2005-03-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
22382023,2238,2023,CT00B5900,CT00B5900,,N,N,,I,GROTON LONG POINT,GROTON LONG POINT PD,Groton Long Point,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,521,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,9.6,9.6,1998-01-01,2020-08-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
22392023,2239,2023,CTCSP0000,CTCSP0000,,N,N,,I,CONNECTICUT STATE POLICE,CONNECTICUT STATE POLICE,Connecticut State Police,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,State Police,464092,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,13,8A,"Non-MSA counties 100,000 or over",8,Non-MSA Counties,Y,13,,Y,792,223,1015,122,262,384,2.0,3.0,1998-01-01,2003-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,UNMAPPED COUNTY,Not Specified,Y,Y,Y
22402023,2240,2023,CTDI00200,CTDI00200,,N,N,,I,MASHANTUCKET PEQUOT TRBL,MASHANTUCKET PEQUOT TRIBAL POLICE LEDYARD,Mashantucket Pequot Tribal,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Tribal,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,20,6,26,4,4,8,0,0,1998-01-01,2017-01-01,2021-05-01,2020-02-01,2021-05-01,2021-05-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
22412023,2241,2023,CTDI00300,CTDI00300,,N,N,,I,MOHEGAN TRIBAL,BUREAU OF INDIAN AFFAIRS,Mohegan Tribal,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Tribal,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,30,5,35,2,5,7,0,0,1998-01-01,2016-02-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
225702023,22570,2023,CT0018300,CT0018300,,N,N,,I,DEPT OF ENGERY & ENVIROMENTAL PROTECTION,"DEPT OF ENVIRONMENTAL PROTECTION, HARTFORD",Department of Energy and Environmental Protection,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other State Agency,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,46,5,51,12,5,17,0,0,1998-01-01,2019-01-01,2019-01-01,2020-03-01,2021-03-01,2021-03-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
260582023,26058,2023,CT0018000,CT0018000,,N,N,,I,DEPT OF MOTOR VEHICLES,,Department of Motor Vehicles,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other State Agency,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,37,2,39,6,2,8,0,0,1998-01-01,2016-08-01,,,,,N,NOT SPECIFIED,Not Specified,Y,Y,Y
262032023,26203,2023,CT0007200,CT0007200,,N,N,,I,LEDYARD,,Ledyard,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,15490,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,3,23,3,6,9,1.5,2.1,1998-01-01,2016-02-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
336772023,33677,2023,CT005049E,CT005049E,,N,N,,I,YALE UNIVERSITY,,Yale University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,69,5,74,18,12,30,0,0,1998-01-01,2020-09-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,SOUTH CENTRAL CONNECTICUT PLANNING REGION,"New Haven, CT",Y,Y,Y
370412023,37041,2023,CT0060200,CT0060200,,N,N,,I,MONTVILLE,,Montville,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,17798,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,5,30,4,6,10,1.6,2.2,1998-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,SOUTHEASTERN CONNECTICUT PLANNING REGION,"Norwich-New London-Willimantic, CT",Y,Y,Y
